"","i","test","test.number","pval","statistic"
"2262",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.4997564154916
"2263",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00265225062142371,0.0133032707400343
"2264",0.2,"Mean Absolute Deviation","t9",NA,0.0158153309230791
"2265",0.2,"Distortion Factor","t10",NA,-53.5180731175652
"2266",0.2,"Mantissa Arc Test","t11",3.84263617168333e-36,0.0135168083397446
"2267",0.2,"Chi-Square Test for Benford Distribution","t1",0,274.726326474092
"2268",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.78771642143864
"2269",0.2,"Joint Digits Test","t3",0,274.726326474092
"2270",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.936812515042472
"2271",0.2,"K-S Test for Benford Distribution","t5",0,4.57700043360188
"2272",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.57700043360188
"2273",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.31290610683659
"2274",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.000854398597835315,0.0147601673653224
"2275",0.2,"Mean Absolute Deviation","t9",NA,0.0150258599566536
"2276",0.2,"Distortion Factor","t10",NA,-52.8676701689398
"2277",0.2,"Mantissa Arc Test","t11",4.93174500056564e-32,0.0119369150678742
"2278",0.2,"Chi-Square Test for Benford Distribution","t1",0,299.214982830975
"2279",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.0606563599004
"2280",0.2,"Joint Digits Test","t3",0,299.214982830975
"2281",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.932779146815018
"2282",0.2,"K-S Test for Benford Distribution","t5",0,4.77700043360188
"2283",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.77700043360188
"2284",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.96949209456238
"2285",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.000635925358006162,0.015119894927122
"2286",0.2,"Mean Absolute Deviation","t9",NA,0.0173012643789943
"2287",0.2,"Distortion Factor","t10",NA,-51.6201231870863
"2288",0.2,"Mantissa Arc Test","t11",1.68094033937489e-40,0.0152869388010543
"2289",0.2,"Chi-Square Test for Benford Distribution","t1",0,273.396658853081
"2290",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.6920478353613
"2291",0.2,"Joint Digits Test","t3",0,273.396658853081
"2292",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.936938261874427
"2293",0.2,"K-S Test for Benford Distribution","t5",0,4.39700043360188
"2294",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.39700043360188
"2295",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.35290065955665
"2296",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.000229607531198717,0.0163069958810604
"2297",0.2,"Mean Absolute Deviation","t9",NA,0.0158969218525964
"2298",0.2,"Distortion Factor","t10",NA,-52.2919148271828
"2299",0.2,"Mantissa Arc Test","t11",1.1933203980186e-33,0.0126011583106328
"2300",0.2,"Chi-Square Test for Benford Distribution","t1",0,311.573639815131
"2301",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.13667052136595
"2302",0.2,"Joint Digits Test","t3",0,311.573639815131
"2303",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.928153477090312
"2304",0.2,"K-S Test for Benford Distribution","t5",0,4.57700043360188
"2305",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.57700043360188
"2306",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.81905512115668
"2307",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",7.35906060784774e-05,0.0175480559692688
"2308",0.2,"Mean Absolute Deviation","t9",NA,0.0158201693191516
"2309",0.2,"Distortion Factor","t10",NA,-52.3814353579903
"2310",0.2,"Mantissa Arc Test","t11",3.44765969316228e-38,0.0144393267296153
"2311",0.2,"Chi-Square Test for Benford Distribution","t1",0,292.309379265554
"2312",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.06687556742968
"2313",0.2,"Joint Digits Test","t3",0,292.309379265554
"2314",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.933032537696142
"2315",0.2,"K-S Test for Benford Distribution","t5",0,4.78700043360188
"2316",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.78700043360188
"2317",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.523853075404
"2318",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0035453561149914,0.0129075704220548
"2319",0.2,"Mean Absolute Deviation","t9",NA,0.016198549006557
"2320",0.2,"Distortion Factor","t10",NA,-52.9634614244232
"2321",0.2,"Mantissa Arc Test","t11",5.21156777317966e-33,0.0123994040604082
"2322",0.2,"Chi-Square Test for Benford Distribution","t1",0,256.158446324297
"2323",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.48241241774116
"2324",0.2,"Joint Digits Test","t3",0,256.158446324297
"2325",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.942023465682719
"2326",0.2,"K-S Test for Benford Distribution","t5",0,4.35700043360188
"2327",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.35700043360188
"2328",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.05536312479038
"2329",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00205192388191122,0.0136450119237438
"2330",0.2,"Mean Absolute Deviation","t9",NA,0.014772547881353
"2331",0.2,"Distortion Factor","t10",NA,-52.7013424776056
"2332",0.2,"Mantissa Arc Test","t11",1.18179417922046e-30,0.011410915551458
"2333",0.2,"Chi-Square Test for Benford Distribution","t1",0,285.151172210759
"2334",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.03721824499299
"2335",0.2,"Joint Digits Test","t3",0,285.151172210758
"2336",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.936278653342903
"2337",0.2,"K-S Test for Benford Distribution","t5",0,4.93700043360188
"2338",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.93700043360188
"2339",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.63387246014933
"2340",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.019546132514247,0.010335518355188
"2341",0.2,"Mean Absolute Deviation","t9",NA,0.0162121306784435
"2342",0.2,"Distortion Factor","t10",NA,-53.1949313601977
"2343",0.2,"Mantissa Arc Test","t11",1.5143880546929e-36,0.0137463419857865
"2344",0.2,"Chi-Square Test for Benford Distribution","t1",0,273.773755169637
"2345",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.73654122166331
"2346",0.2,"Joint Digits Test","t3",0,273.773755169637
"2347",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.936368136752168
"2348",0.2,"K-S Test for Benford Distribution","t5",0,4.43700043360188
"2349",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.43700043360188
"2350",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.29752413650478
"2351",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.000391365517850906,0.0156954590260012
"2352",0.2,"Mean Absolute Deviation","t9",NA,0.0158106795330474
"2353",0.2,"Distortion Factor","t10",NA,-52.8404155630044
"2354",0.2,"Mantissa Arc Test","t11",6.59690236585311e-39,0.0146206915726619
"2355",0.2,"Chi-Square Test for Benford Distribution","t1",0,293.033316718621
"2356",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.00058414914363
"2357",0.2,"Joint Digits Test","t3",0,293.033316718621
"2358",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.934111971691715
"2359",0.2,"K-S Test for Benford Distribution","t5",0,4.73700043360188
"2360",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.73700043360188
"2361",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.56765050585037
"2362",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00248038046305776,0.0133932026304841
"2363",0.2,"Mean Absolute Deviation","t9",NA,0.015508504901463
"2364",0.2,"Distortion Factor","t10",NA,-52.9391839965671
"2365",0.2,"Mantissa Arc Test","t11",6.44146403341456e-32,0.0118926920230417
"2366",0.2,"Chi-Square Test for Benford Distribution","t1",0,314.144007652554
"2367",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.35311178272057
"2368",0.2,"Joint Digits Test","t3",0,314.144007652555
"2369",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.9295994093445
"2370",0.2,"K-S Test for Benford Distribution","t5",0,5.07700043360188
"2371",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,5.07700043360188
"2372",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,6.23267602239845
"2373",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00323522061485515,0.0130334750686846
"2374",0.2,"Mean Absolute Deviation","t9",NA,0.0170570007384276
"2375",0.2,"Distortion Factor","t10",NA,-52.7545327774117
"2376",0.2,"Mantissa Arc Test","t11",9.23465455464077e-39,0.0146060466010539
"2377",0.2,"Chi-Square Test for Benford Distribution","t1",0,260.624514302633
"2378",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.42235042969969
"2379",0.2,"Joint Digits Test","t3",0,260.624514302633
"2380",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.940727724237902
"2381",0.2,"K-S Test for Benford Distribution","t5",0,4.14700043360188
"2382",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.14700043360188
"2383",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.01905344787376
"2384",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.000169101116626491,0.01664873706477
"2385",0.2,"Mean Absolute Deviation","t9",NA,0.0142828536120543
"2386",0.2,"Distortion Factor","t10",NA,-52.3153063764885
"2387",0.2,"Mantissa Arc Test","t11",1.36186633861364e-28,0.0107099860686087
"2388",0.2,"Chi-Square Test for Benford Distribution","t1",0,283.023198267596
"2389",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.94516873704644
"2390",0.2,"Joint Digits Test","t3",0,283.023198267596
"2391",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.935867892348791
"2392",0.2,"K-S Test for Benford Distribution","t5",0,4.76700043360188
"2393",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.76700043360188
"2394",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.4925275356748
"2395",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00470423371226114,0.0125118701040752
"2396",0.2,"Mean Absolute Deviation","t9",NA,0.0154676801637556
"2397",0.2,"Distortion Factor","t10",NA,-53.2306486287453
"2398",0.2,"Mantissa Arc Test","t11",1.99480154926488e-31,0.0117600388140865
"2399",0.2,"Chi-Square Test for Benford Distribution","t1",0,279.308206325487
"2400",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.96131747478671
"2401",0.2,"Joint Digits Test","t3",0,279.308206325487
"2402",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.93442688045986
"2403",0.2,"K-S Test for Benford Distribution","t5",0,4.71700043360188
"2404",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.71700043360188
"2405",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.37202948370221
"2406",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00327795715646939,0.0130154886905946
"2407",0.2,"Mean Absolute Deviation","t9",NA,0.01521408683818
"2408",0.2,"Distortion Factor","t10",NA,-52.2362600964908
"2409",0.2,"Mantissa Arc Test","t11",6.17284586243598e-32,0.012011125355565
"2410",0.2,"Chi-Square Test for Benford Distribution","t1",0,251.169029311782
"2411",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.46469609523835
"2412",0.2,"Joint Digits Test","t3",0,251.169029311782
"2413",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.941361382054353
"2414",0.2,"K-S Test for Benford Distribution","t5",0,4.28700043360188
"2415",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.28700043360188
"2416",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,4.87821124075042
"2417",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00143131602759872,0.0141126577540832
"2418",0.2,"Mean Absolute Deviation","t9",NA,0.0137896588820706
"2419",0.2,"Distortion Factor","t10",NA,-52.4989745764822
"2420",0.2,"Mantissa Arc Test","t11",1.87325558627528e-27,0.0102570199397419
"2421",0.2,"Chi-Square Test for Benford Distribution","t1",0,303.413399663691
"2422",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.20082971646336
"2423",0.2,"Joint Digits Test","t3",0,303.413399663691
"2424",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.932131328469844
"2425",0.2,"K-S Test for Benford Distribution","t5",0,4.96700043360188
"2426",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.96700043360188
"2427",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.9493087042197
"2428",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00482498580953772,0.0124758973478953
"2429",0.2,"Mean Absolute Deviation","t9",NA,0.0165161453377805
"2430",0.2,"Distortion Factor","t10",NA,-52.6751115461595
"2431",0.2,"Mantissa Arc Test","t11",1.24192806441517e-36,0.013772513457455
"2432",0.2,"Chi-Square Test for Benford Distribution","t1",0,260.559769381418
"2433",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.68195768641426
"2434",0.2,"Joint Digits Test","t3",0,260.559769381418
"2435",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.938265944525803
"2436",0.2,"K-S Test for Benford Distribution","t5",0,4.47700043360188
"2437",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.47700043360188
"2438",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,4.89928302139848
"2439",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00251391674567625,0.0133752162523942
"2440",0.2,"Mean Absolute Deviation","t9",NA,0.0134701166242847
"2441",0.2,"Distortion Factor","t10",NA,-52.3390694990004
"2442",0.2,"Mantissa Arc Test","t11",1.22728237919959e-25,0.00953930235285266
"2443",0.2,"Chi-Square Test for Benford Distribution","t1",0,279.408468641033
"2444",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,6.80818973691269
"2445",0.2,"Joint Digits Test","t3",0,279.408468641033
"2446",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.937241767977159
"2447",0.2,"K-S Test for Benford Distribution","t5",0,4.61700043360188
"2448",0.2,"Chebyshev Distance Test for Benford Distribution","t6",0,4.61700043360188
"2449",0.2,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,5.56372317129676
"2450",0.2,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00141133053579146,0.0141306441321732
"2451",0.2,"Mean Absolute Deviation","t9",NA,0.0154317799437966
"2452",0.2,"Distortion Factor","t10",NA,-52.0839574212067
"2453",0.2,"Mantissa Arc Test","t11",1.94267265239474e-32,0.0121353927696456
"2454",0.2,"Chi-Square Test for Benford Distribution","t1",0,302.22727182149
"2455",0.2,"Euclidean Distance Test for Benford Distribution","t2",0,7.23153604162104
"2456",0.2,"Joint Digits Test","t3",0,302.22727182149
"2457",0.2,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.931382017390572
